,Unnamed: 0,index,patch_filename,plastic
2078,1338,2078.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2560_Y2048.JPG,0.0
2079,1339,2079.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2816_Y2048.JPG,0.0
2080,1340,2080.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3072_Y2048.JPG,0.0
2081,1341,2081.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3328_Y2048.JPG,1.0
2082,1342,2082.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3584_Y2048.JPG,0.0
2083,1343,2083.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3840_Y2048.JPG,0.0
2084,1344,2084.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4096_Y2048.JPG,1.0
2085,1345,2085.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4352_Y2048.JPG,1.0
2086,1346,2086.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4608_Y2048.JPG,1.0
2087,1347,2087.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4864_Y2048.JPG,1.0
2088,1348,2088.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X5120_Y2048.JPG,1.0
2089,1349,2089.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X0_Y2304.JPG,1.0
2090,1350,2090.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X256_Y2304.JPG,1.0
2091,1351,2091.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X512_Y2304.JPG,1.0
2092,1352,2092.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X768_Y2304.JPG,1.0
2093,1353,2093.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1024_Y2304.JPG,1.0
2094,1354,2094.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1280_Y2304.JPG,1.0
2095,1355,2095.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1536_Y2304.JPG,1.0
2096,1356,2096.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1792_Y2304.JPG,1.0
2097,1357,2097.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2048_Y2304.JPG,1.0
2098,1358,2098.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2304_Y2304.JPG,1.0
2099,1359,2099.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2560_Y2304.JPG,0.0
2100,1360,2100.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2816_Y2304.JPG,0.0
2101,1361,2101.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3072_Y2304.JPG,1.0
2102,1362,2102.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3328_Y2304.JPG,0.0
2103,1363,2103.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3584_Y2304.JPG,1.0
2104,1364,2104.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3840_Y2304.JPG,1.0
2105,1365,2105.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4096_Y2304.JPG,1.0
2106,1366,2106.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4352_Y2304.JPG,1.0
2107,1367,2107.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4608_Y2304.JPG,0.0
2108,1368,2108.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4864_Y2304.JPG,1.0
2109,1369,2109.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X5120_Y2304.JPG,0.0
2110,1370,2110.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X0_Y2560.JPG,1.0
2111,1371,2111.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X256_Y2560.JPG,1.0
2112,1372,2112.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X512_Y2560.JPG,1.0
2113,1373,2113.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X768_Y2560.JPG,1.0
2114,1374,2114.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1024_Y2560.JPG,1.0
2115,1375,2115.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1280_Y2560.JPG,0.0
2116,1376,2116.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1536_Y2560.JPG,0.0
2117,1377,2117.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1792_Y2560.JPG,1.0
2118,1378,2118.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2048_Y2560.JPG,1.0
2119,1379,2119.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2304_Y2560.JPG,1.0
2120,1380,2120.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2560_Y2560.JPG,0.0
2121,1381,2121.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2816_Y2560.JPG,0.0
2122,1382,2122.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3072_Y2560.JPG,0.0
2123,1383,2123.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3328_Y2560.JPG,1.0
2124,1384,2124.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3584_Y2560.JPG,1.0
2125,1385,2125.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3840_Y2560.JPG,1.0
2126,1386,2126.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4096_Y2560.JPG,1.0
2127,1387,2127.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4352_Y2560.JPG,1.0
2128,1388,2128.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4608_Y2560.JPG,0.0
2129,1389,2129.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4864_Y2560.JPG,1.0
2130,1390,2130.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X5120_Y2560.JPG,1.0
2131,1391,2131.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X0_Y2816.JPG,0.0
2132,1392,2132.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X256_Y2816.JPG,1.0
2133,1393,2133.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X512_Y2816.JPG,1.0
2134,1394,2134.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X768_Y2816.JPG,1.0
2135,1395,2135.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1024_Y2816.JPG,1.0
2136,1396,2136.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1280_Y2816.JPG,1.0
2137,1397,2137.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1536_Y2816.JPG,1.0
2138,1398,2138.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1792_Y2816.JPG,1.0
2139,1399,2139.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2048_Y2816.JPG,0.0
2140,1400,2140.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2304_Y2816.JPG,1.0
2141,1401,2141.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2560_Y2816.JPG,0.0
2142,1402,2142.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2816_Y2816.JPG,0.0
2143,1403,2143.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3072_Y2816.JPG,1.0
2144,1404,2144.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3328_Y2816.JPG,1.0
2145,1405,2145.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3584_Y2816.JPG,1.0
2146,1406,2146.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3840_Y2816.JPG,1.0
2147,1407,2147.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4096_Y2816.JPG,0.0
2148,1408,2148.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4352_Y2816.JPG,1.0
2149,1409,2149.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4608_Y2816.JPG,1.0
2150,1410,2150.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4864_Y2816.JPG,1.0
2151,1411,2151.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X5120_Y2816.JPG,1.0
2152,1412,2152.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X0_Y3072.JPG,0.0
2153,1413,2153.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X256_Y3072.JPG,1.0
2154,1414,2154.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X512_Y3072.JPG,1.0
2155,1415,2155.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X768_Y3072.JPG,1.0
2156,1416,2156.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1024_Y3072.JPG,1.0
2157,1417,2157.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1280_Y3072.JPG,1.0
2158,1418,2158.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1536_Y3072.JPG,1.0
2159,1419,2159.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1792_Y3072.JPG,0.0
2160,1420,2160.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2048_Y3072.JPG,1.0
2161,1421,2161.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2304_Y3072.JPG,1.0
2162,1422,2162.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2560_Y3072.JPG,1.0
2163,1423,2163.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2816_Y3072.JPG,1.0
2164,1424,2164.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3072_Y3072.JPG,1.0
2165,1425,2165.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3328_Y3072.JPG,1.0
2166,1426,2166.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3584_Y3072.JPG,1.0
2167,1427,2167.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3840_Y3072.JPG,1.0
2168,1428,2168.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4096_Y3072.JPG,0.0
2169,1429,2169.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4352_Y3072.JPG,1.0
2170,1430,2170.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4608_Y3072.JPG,1.0
2171,1431,2171.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4864_Y3072.JPG,0.0
2172,1432,2172.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X5120_Y3072.JPG,0.0
2173,1433,2173.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X0_Y3328.JPG,1.0
2174,1434,2174.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X256_Y3328.JPG,0.0
2175,1435,2175.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X512_Y3328.JPG,0.0
2176,1436,2176.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X768_Y3328.JPG,0.0
2177,1437,2177.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1024_Y3328.JPG,1.0
2178,1438,2178.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1280_Y3328.JPG,0.0
2179,1439,2179.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1536_Y3328.JPG,1.0
2180,1440,2180.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X1792_Y3328.JPG,0.0
2181,1441,2181.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2048_Y3328.JPG,1.0
2182,1442,2182.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2304_Y3328.JPG,1.0
2183,1443,2183.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2560_Y3328.JPG,1.0
2184,1444,2184.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X2816_Y3328.JPG,1.0
2185,1445,2185.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3072_Y3328.JPG,1.0
2186,1446,2186.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3328_Y3328.JPG,1.0
2187,1447,2187.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3584_Y3328.JPG,0.0
2188,1448,2188.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X3840_Y3328.JPG,0.0
2189,1449,2189.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4096_Y3328.JPG,1.0
2190,1450,2190.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4352_Y3328.JPG,0.0
2191,1451,2191.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4608_Y3328.JPG,0.0
2192,1452,2192.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X4864_Y3328.JPG,0.0
2193,1453,2193.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924_X5120_Y3328.JPG,0.0
2194,1454,2194.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X0_Y0.JPG,0.0
2195,1455,2195.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X256_Y0.JPG,0.0
2196,1456,2196.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X512_Y0.JPG,0.0
2197,1457,2197.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X768_Y0.JPG,0.0
2198,1458,2198.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1024_Y0.JPG,0.0
2199,1459,2199.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1280_Y0.JPG,0.0
2200,1460,2200.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1536_Y0.JPG,0.0
2201,1461,2201.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1792_Y0.JPG,0.0
2202,1462,2202.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2048_Y0.JPG,0.0
2203,1463,2203.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2304_Y0.JPG,0.0
2204,1464,2204.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2560_Y0.JPG,0.0
2205,1465,2205.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2816_Y0.JPG,0.0
2206,1466,2206.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3072_Y0.JPG,0.0
2207,1467,2207.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3328_Y0.JPG,0.0
2208,1468,2208.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3584_Y0.JPG,0.0
2209,1469,2209.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3840_Y0.JPG,0.0
2210,1470,2210.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4096_Y0.JPG,0.0
2211,1471,2211.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4352_Y0.JPG,0.0
2212,1472,2212.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4608_Y0.JPG,0.0
2213,1473,2213.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4864_Y0.JPG,0.0
2214,1474,2214.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X5120_Y0.JPG,0.0
2215,1475,2215.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X0_Y256.JPG,0.0
2216,1476,2216.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X256_Y256.JPG,0.0
2217,1477,2217.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X512_Y256.JPG,0.0
2218,1478,2218.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X768_Y256.JPG,0.0
2219,1479,2219.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1024_Y256.JPG,0.0
2220,1480,2220.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1280_Y256.JPG,0.0
2221,1481,2221.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1536_Y256.JPG,0.0
2222,1482,2222.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1792_Y256.JPG,0.0
2223,1483,2223.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2048_Y256.JPG,1.0
2224,1484,2224.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2304_Y256.JPG,0.0
2225,1485,2225.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2560_Y256.JPG,0.0
2226,1486,2226.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2816_Y256.JPG,1.0
2227,1487,2227.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3072_Y256.JPG,0.0
2228,1488,2228.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3328_Y256.JPG,0.0
2229,1489,2229.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3584_Y256.JPG,0.0
2230,1490,2230.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3840_Y256.JPG,0.0
2231,1491,2231.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4096_Y256.JPG,0.0
2232,1492,2232.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4352_Y256.JPG,0.0
2233,1493,2233.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4608_Y256.JPG,0.0
2234,1494,2234.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4864_Y256.JPG,0.0
2235,1495,2235.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X5120_Y256.JPG,0.0
2236,1496,2236.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X0_Y512.JPG,0.0
2237,1497,2237.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X256_Y512.JPG,1.0
2238,1498,2238.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X512_Y512.JPG,1.0
2239,1499,2239.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X768_Y512.JPG,0.0
2240,1500,2240.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1024_Y512.JPG,0.0
2241,1501,2241.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1280_Y512.JPG,1.0
2242,1502,2242.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1536_Y512.JPG,1.0
2243,1503,2243.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1792_Y512.JPG,1.0
2244,1504,2244.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2048_Y512.JPG,1.0
2245,1505,2245.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2304_Y512.JPG,0.0
2246,1506,2246.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2560_Y512.JPG,0.0
2247,1507,2247.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2816_Y512.JPG,0.0
2248,1508,2248.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3072_Y512.JPG,0.0
2249,1509,2249.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3328_Y512.JPG,0.0
2250,1510,2250.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3584_Y512.JPG,0.0
2251,1511,2251.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3840_Y512.JPG,0.0
2252,1512,2252.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4096_Y512.JPG,1.0
2253,1513,2253.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4352_Y512.JPG,0.0
2254,1514,2254.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4608_Y512.JPG,0.0
2255,1515,2255.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4864_Y512.JPG,0.0
2256,1516,2256.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X5120_Y512.JPG,0.0
2257,1517,2257.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X0_Y768.JPG,0.0
2258,1518,2258.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X256_Y768.JPG,1.0
2259,1519,2259.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X512_Y768.JPG,1.0
2260,1520,2260.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X768_Y768.JPG,0.0
2261,1521,2261.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1024_Y768.JPG,1.0
2262,1522,2262.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1280_Y768.JPG,1.0
2263,1523,2263.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1536_Y768.JPG,1.0
2264,1524,2264.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1792_Y768.JPG,1.0
2265,1525,2265.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2048_Y768.JPG,1.0
2266,1526,2266.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2304_Y768.JPG,0.0
2267,1527,2267.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2560_Y768.JPG,0.0
2268,1528,2268.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X2816_Y768.JPG,0.0
2269,1529,2269.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3072_Y768.JPG,1.0
2270,1530,2270.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3328_Y768.JPG,0.0
2271,1531,2271.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3584_Y768.JPG,0.0
2272,1532,2272.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X3840_Y768.JPG,1.0
2273,1533,2273.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4096_Y768.JPG,1.0
2274,1534,2274.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4352_Y768.JPG,1.0
2275,1535,2275.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4608_Y768.JPG,1.0
2276,1536,2276.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X4864_Y768.JPG,1.0
2277,1537,2277.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X5120_Y768.JPG,1.0
2278,1538,2278.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X0_Y1024.JPG,0.0
2279,1539,2279.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X256_Y1024.JPG,0.0
2280,1540,2280.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X512_Y1024.JPG,0.0
2281,1541,2281.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X768_Y1024.JPG,1.0
2282,1542,2282.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1024_Y1024.JPG,0.0
2283,1543,2283.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1280_Y1024.JPG,1.0
2284,1544,2284.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0813_X1536_Y1024.JPG,1.0
