Unnamed: 0,imfilename,patch_filename,x,y,plastic
2186,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2048_Y2304.JPG,2048,2304,-1.0
2187,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2304_Y2304.JPG,2304,2304,-1.0
2188,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2560_Y2304.JPG,2560,2304,-1.0
2189,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2816_Y2304.JPG,2816,2304,-1.0
2190,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3072_Y2304.JPG,3072,2304,-1.0
2191,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3328_Y2304.JPG,3328,2304,-1.0
2192,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3584_Y2304.JPG,3584,2304,-1.0
2193,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3840_Y2304.JPG,3840,2304,-1.0
2194,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4096_Y2304.JPG,4096,2304,-1.0
2195,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4352_Y2304.JPG,4352,2304,-1.0
2196,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4608_Y2304.JPG,4608,2304,-1.0
2197,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4864_Y2304.JPG,4864,2304,-1.0
2198,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5120_Y2304.JPG,5120,2304,-1.0
2199,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5376_Y2304.JPG,5376,2304,-1.0
2200,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X0_Y2560.JPG,0,2560,-1.0
2201,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X256_Y2560.JPG,256,2560,-1.0
2202,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X512_Y2560.JPG,512,2560,-1.0
2203,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X768_Y2560.JPG,768,2560,-1.0
2204,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1024_Y2560.JPG,1024,2560,-1.0
2205,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1280_Y2560.JPG,1280,2560,-1.0
2206,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1536_Y2560.JPG,1536,2560,-1.0
2207,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1792_Y2560.JPG,1792,2560,-1.0
2208,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2048_Y2560.JPG,2048,2560,-1.0
2209,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2304_Y2560.JPG,2304,2560,-1.0
2210,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2560_Y2560.JPG,2560,2560,-1.0
2211,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2816_Y2560.JPG,2816,2560,-1.0
2212,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3072_Y2560.JPG,3072,2560,-1.0
2213,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3328_Y2560.JPG,3328,2560,-1.0
2214,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3584_Y2560.JPG,3584,2560,-1.0
2215,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3840_Y2560.JPG,3840,2560,-1.0
2216,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4096_Y2560.JPG,4096,2560,-1.0
2217,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4352_Y2560.JPG,4352,2560,-1.0
2218,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4608_Y2560.JPG,4608,2560,-1.0
2219,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4864_Y2560.JPG,4864,2560,-1.0
2220,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5120_Y2560.JPG,5120,2560,-1.0
2221,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5376_Y2560.JPG,5376,2560,-1.0
2222,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X0_Y2816.JPG,0,2816,-1.0
2223,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X256_Y2816.JPG,256,2816,-1.0
2224,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X512_Y2816.JPG,512,2816,-1.0
2225,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X768_Y2816.JPG,768,2816,-1.0
2226,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1024_Y2816.JPG,1024,2816,-1.0
2227,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1280_Y2816.JPG,1280,2816,-1.0
2228,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1536_Y2816.JPG,1536,2816,-1.0
2229,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1792_Y2816.JPG,1792,2816,-1.0
2230,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2048_Y2816.JPG,2048,2816,-1.0
2231,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2304_Y2816.JPG,2304,2816,-1.0
2232,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2560_Y2816.JPG,2560,2816,-1.0
2233,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2816_Y2816.JPG,2816,2816,-1.0
2234,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3072_Y2816.JPG,3072,2816,-1.0
2235,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3328_Y2816.JPG,3328,2816,-1.0
2236,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3584_Y2816.JPG,3584,2816,-1.0
2237,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3840_Y2816.JPG,3840,2816,-1.0
2238,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4096_Y2816.JPG,4096,2816,-1.0
2239,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4352_Y2816.JPG,4352,2816,-1.0
2240,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4608_Y2816.JPG,4608,2816,-1.0
2241,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4864_Y2816.JPG,4864,2816,-1.0
2242,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5120_Y2816.JPG,5120,2816,-1.0
2243,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5376_Y2816.JPG,5376,2816,-1.0
2244,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X0_Y3072.JPG,0,3072,-1.0
2245,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X256_Y3072.JPG,256,3072,-1.0
2246,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X512_Y3072.JPG,512,3072,-1.0
2247,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X768_Y3072.JPG,768,3072,-1.0
2248,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1024_Y3072.JPG,1024,3072,-1.0
2249,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1280_Y3072.JPG,1280,3072,-1.0
2250,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1536_Y3072.JPG,1536,3072,-1.0
2251,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1792_Y3072.JPG,1792,3072,-1.0
2252,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2048_Y3072.JPG,2048,3072,-1.0
2253,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2304_Y3072.JPG,2304,3072,-1.0
2254,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2560_Y3072.JPG,2560,3072,-1.0
2255,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2816_Y3072.JPG,2816,3072,-1.0
2256,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3072_Y3072.JPG,3072,3072,-1.0
2257,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3328_Y3072.JPG,3328,3072,-1.0
2258,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3584_Y3072.JPG,3584,3072,-1.0
2259,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3840_Y3072.JPG,3840,3072,-1.0
2260,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4096_Y3072.JPG,4096,3072,-1.0
2261,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4352_Y3072.JPG,4352,3072,-1.0
2262,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4608_Y3072.JPG,4608,3072,-1.0
2263,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4864_Y3072.JPG,4864,3072,-1.0
2264,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5120_Y3072.JPG,5120,3072,-1.0
2265,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5376_Y3072.JPG,5376,3072,-1.0
2266,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X0_Y3328.JPG,0,3328,-1.0
2267,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X256_Y3328.JPG,256,3328,-1.0
2268,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X512_Y3328.JPG,512,3328,-1.0
2269,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X768_Y3328.JPG,768,3328,-1.0
2270,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1024_Y3328.JPG,1024,3328,-1.0
2271,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1280_Y3328.JPG,1280,3328,-1.0
2272,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1536_Y3328.JPG,1536,3328,-1.0
2273,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1792_Y3328.JPG,1792,3328,-1.0
2274,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2048_Y3328.JPG,2048,3328,-1.0
2275,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2304_Y3328.JPG,2304,3328,-1.0
2276,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2560_Y3328.JPG,2560,3328,-1.0
2277,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2816_Y3328.JPG,2816,3328,-1.0
2278,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3072_Y3328.JPG,3072,3328,-1.0
2279,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3328_Y3328.JPG,3328,3328,-1.0
2280,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3584_Y3328.JPG,3584,3328,-1.0
2281,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3840_Y3328.JPG,3840,3328,-1.0
2282,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4096_Y3328.JPG,4096,3328,-1.0
2283,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4352_Y3328.JPG,4352,3328,-1.0
2284,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4608_Y3328.JPG,4608,3328,-1.0
2285,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4864_Y3328.JPG,4864,3328,-1.0
2286,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5120_Y3328.JPG,5120,3328,-1.0
2287,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5376_Y3328.JPG,5376,3328,-1.0
2288,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X0_Y3584.JPG,0,3584,-1.0
2289,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X256_Y3584.JPG,256,3584,-1.0
2290,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X512_Y3584.JPG,512,3584,-1.0
2291,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X768_Y3584.JPG,768,3584,-1.0
2292,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1024_Y3584.JPG,1024,3584,-1.0
2293,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1280_Y3584.JPG,1280,3584,-1.0
2294,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1536_Y3584.JPG,1536,3584,-1.0
2295,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X1792_Y3584.JPG,1792,3584,-1.0
2296,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2048_Y3584.JPG,2048,3584,-1.0
2297,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2304_Y3584.JPG,2304,3584,-1.0
2298,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2560_Y3584.JPG,2560,3584,-1.0
2299,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X2816_Y3584.JPG,2816,3584,-1.0
2300,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3072_Y3584.JPG,3072,3584,-1.0
2301,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3328_Y3584.JPG,3328,3584,-1.0
2302,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3584_Y3584.JPG,3584,3584,-1.0
2303,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X3840_Y3584.JPG,3840,3584,-1.0
2304,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4096_Y3584.JPG,4096,3584,-1.0
2305,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4352_Y3584.JPG,4352,3584,-1.0
2306,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4608_Y3584.JPG,4608,3584,-1.0
2307,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X4864_Y3584.JPG,4864,3584,-1.0
2308,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5120_Y3584.JPG,5120,3584,-1.0
2309,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0821.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0821_X5376_Y3584.JPG,5376,3584,-1.0
2310,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0924_X0_Y0.JPG,0,0,-1.0
2311,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0924_X256_Y0.JPG,256,0,-1.0
2312,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0924.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0924_X512_Y0.JPG,512,0,-1.0
